T_TPD	CO2	CO
57.724618984484756	0.0002097120000000007	0.00039246900000000043
57.92375785556801	0.0001839195000000007	0.0003805715000000004
58.12385265313516	0.00018446500000000068	0.0003775675000000004
58.324900845746726	0.00018877500000000067	0.00038279850000000044
58.526899905172016	0.0002173645000000007	0.0003697015000000004
58.72984730638912	0.00021586500000000069	0.00034874800000000045
58.93374052758488	0.00022912350000000068	0.00034275350000000044
59.13857705015492	0.00022281950000000068	0.0003387850000000004
59.34435435870364	0.00023754700000000069	0.00030657950000000046
59.551069941044204	0.00023186350000000067	0.00031078300000000046
59.758721288198544	0.0002429560000000007	0.0002896720000000005
59.96730589439737	0.0002205785000000007	0.0002905325000000005
60.176821257080164	0.0002369040000000007	0.00030832500000000046
60.38726487689517	0.00025109050000000064	0.0003110000000000005
60.598634257699416	0.0002594975000000007	0.00031262100000000056
60.81092690655869	0.00025506900000000067	0.0003242025000000005
61.02414033374757	0.00026013150000000064	0.00031347400000000054
61.23827205274937	0.00027742500000000063	0.00030931950000000056
61.45331958025622	0.0003078850000000007	0.00031008450000000057
61.66928043616899	0.0003018970000000006	0.0003029280000000006
61.88615214359732	0.0003124255000000007	0.00028090500000000056
62.10393222885965	0.0003297610000000007	0.00028104900000000055
62.32261822148316	0.0003297815000000007	0.0002691675000000005
62.54220765420382	0.00031764700000000065	0.0002602535000000005
62.762698062966365	0.0002949145000000007	0.00028388800000000053
62.9840869869243	0.0003117385000000007	0.0002900790000000005
63.206371968439896	0.00031285050000000065	0.00029008650000000055
63.42955055308422	0.00032501300000000073	0.00028759700000000055
63.653620289637075	0.0003114240000000007	0.0003037045000000005
63.87857873008707	0.0003273090000000007	0.00032126550000000054
64.10442342963157	0.0003172720000000007	0.00031082300000000054
64.33115194667667	0.0003276070000000007	0.0003176325000000005
64.55876184283733	0.0003175790000000007	0.00033225650000000045
64.7872506829372	0.0003202765000000007	0.0003473635000000005
65.01661603500874	0.0003372585000000007	0.00035255350000000047
65.24685547029316	0.0003508135000000007	0.00036364000000000047
65.47796656324046	0.0003670620000000007	0.00035202100000000043
65.70994689150939	0.0003642960000000007	0.0003652445000000004
65.9427940359675	0.00036145700000000074	0.00035161250000000045
66.1765055806911	0.00038032200000000075	0.00034876750000000043
66.41107911296524	0.00037045300000000073	0.0003641190000000004
66.64651222328379	0.00036442600000000076	0.0003822435000000004
66.88280250534937	0.00036899800000000075	0.0003793440000000004
67.11994755607337	0.00038146450000000075	0.0004205960000000004
67.35794497557595	0.0003882840000000008	0.00041342200000000037
67.59679236718604	0.00037502100000000077	0.0004219260000000004
67.83648733744135	0.0003867055000000007	0.0004248710000000004
68.07702749608836	0.0004062555000000007	0.0004215770000000004
68.31841045608232	0.00042210100000000073	0.0004271645000000004
68.56063383358722	0.0004119240000000008	0.0004300760000000004
68.8036952479759	0.00043179150000000077	0.00046423350000000037
69.04759232182988	0.00042061550000000076	0.0004513200000000004
69.29232268093952	0.00043804850000000073	0.00044232900000000037
69.53788395430392	0.00042000750000000073	0.0004452895000000004
69.78427377413094	0.0004319955000000007	0.00044763150000000037
70.03148977583724	0.00043632600000000077	0.0004379930000000004
70.27952959804824	0.00044321550000000077	0.0004483670000000004
70.52839088259813	0.0004658955000000008	0.0004315755000000004
70.77807127452988	0.00048282050000000073	0.00044474750000000044
71.02856842209519	0.00048171050000000076	0.0004430730000000005
71.2798799767546	0.00047662400000000074	0.0004468875000000005
71.53200359317736	0.0004747905000000007	0.00042884000000000043
71.78493692924155	0.0004780035000000007	0.0004489835000000004
72.03867764603396	0.0005054850000000007	0.00041386250000000047
72.29322340785019	0.0005144835000000006	0.0004116770000000005
72.5485718821946	0.0005445520000000008	0.0004097725000000005
72.80472073978032	0.0005260200000000007	0.00039523800000000045
73.06166765452924	0.0005294920000000008	0.0004102510000000005
73.31941030357207	0.0005394625000000007	0.0004022960000000004
73.57794636724823	0.0005558830000000007	0.00039559700000000046
73.83727352910594	0.0005444640000000008	0.0003847900000000004
74.0973894759022	0.0005594455000000008	0.00040270200000000044
74.35829189760277	0.0005794525000000007	0.00039840650000000046
74.61997848738218	0.0005927485000000008	0.0003989225000000004
74.88244694162371	0.0005861190000000007	0.00039656600000000043
75.14569495991947	0.0005866195000000007	0.0004032655000000004
75.40972024507028	0.0005913025000000008	0.00039716150000000043
75.67452050308577	0.0005875720000000007	0.0004055610000000004
75.94009344318434	0.0005875195000000007	0.0003876515000000004
76.20643677779313	0.0005989560000000007	0.0004142000000000004
76.47354822254806	0.0006161840000000007	0.00041423600000000044
76.74142549629387	0.0006359615000000007	0.00042829550000000037
77.01006632108401	0.0006642495000000008	0.0004254315000000004
77.27946842218073	0.0006483895000000007	0.0004453415000000003
77.54962952805505	0.0006530185000000007	0.0004445375000000004
77.82054737038675	0.0006276985000000007	0.00045869600000000035
78.0922196840644	0.0006517645000000007	0.0004796275000000004
78.36464420718532	0.0006560815000000008	0.0004804990000000004
78.63781868105562	0.0006619315000000008	0.0004782475000000004
78.91174085019018	0.0006546185000000006	0.0004557540000000004
79.18640846231263	0.0006731260000000007	0.0004483395000000004
79.46181926835538	0.0006847550000000006	0.0004275660000000004
79.73797102245965	0.0006774305000000007	0.00042290750000000037
80.01486148197537	0.0006927615000000007	0.00042474650000000043
80.29248840746129	0.0007036255000000008	0.00042370600000000036
80.5708495626849	0.0006827215000000007	0.00040328850000000035
80.84994271462246	0.0006866595000000008	0.0004308760000000004
81.12976563345904	0.0007029930000000007	0.0004372120000000004
81.41031609258843	0.0006961175000000008	0.0004506370000000004
81.69159186861324	0.0006920685000000007	0.00041143300000000044
81.97359074134484	0.0007157675000000008	0.0004131465000000005
82.25631049380333	0.0007288090000000008	0.00039500500000000046
82.5397489122176	0.0007071440000000007	0.00037938100000000047
82.82390378602537	0.0007239305000000007	0.00038468200000000045
83.10877290787305	0.0007254675000000008	0.0003718240000000004
83.39435407361586	0.0007642970000000008	0.0003593435000000004
83.68064508231778	0.0007662035000000007	0.0003380265000000004
83.96764373625159	0.0007626205000000007	0.00031571900000000044
84.2553478408988	0.0007852835000000007	0.0003277235000000004
84.54375520494972	0.0008111670000000008	0.0003420210000000005
84.83286364030343	0.0008138135000000007	0.00034898150000000044
85.12267096206776	0.0008287440000000008	0.0003637680000000004
85.41317498855932	0.0008455725000000008	0.0003457520000000004
85.7043735413035	0.0008629350000000007	0.0003374665000000004
85.99626444503447	0.0008705835000000007	0.00033786800000000045
86.28884552769514	0.0009033440000000007	0.0003455180000000005
86.58211462043724	0.0009082005000000007	0.00032006750000000044
86.87606955762121	0.0009017125000000008	0.00031960050000000046
87.17070817681629	0.0009188145000000007	0.0003011215000000004
87.46602831880051	0.0009346700000000007	0.00031054550000000035
87.76202782756067	0.0009378680000000008	0.0002881655000000004
88.05870455029232	0.0009353520000000007	0.00029411300000000036
88.35605633739976	0.0009696590000000008	0.00031730150000000047
88.65408104249612	0.0009801735000000008	0.0003110425000000004
88.95277652240324	0.0009821450000000007	0.0003314430000000005
89.2521406371518	0.0009835825000000008	0.00031878650000000043
89.5521712499812	0.0010066925000000008	0.0003361875000000005
89.8528662273396	0.0010364930000000007	0.0003356485000000004
90.15422343888399	0.0010389920000000007	0.0003262600000000004
90.45624075748009	0.0010523995000000007	0.0003069965000000004
90.75891605920239	0.0010766240000000009	0.0002971195000000004
91.06224722333415	0.0010678860000000007	0.00029678400000000046
91.36623213236746	0.0010853470000000008	0.0003119930000000004
91.67086867200307	0.0010845190000000008	0.0002940870000000004
91.97615473115059	0.0010777795000000007	0.00028135300000000035
92.2820882019284	0.0010931310000000007	0.0002784945000000004
92.58866697966359	0.0011067640000000007	0.0002939320000000004
92.89588896289209	0.0011346195000000007	0.0002797295000000004
93.20375205335854	0.0011545810000000009	0.0002838815000000004
93.51225415601641	0.0011667680000000008	0.0002788385000000004
93.82139317902791	0.0011427415000000009	0.0002965770000000004
94.13116703376397	0.0011826810000000007	0.0002951365000000004
94.44157363480443	0.0011788480000000008	0.00027454650000000036
94.75261089993775	0.0012024140000000008	0.0002586690000000004
95.06427675016127	0.0012302850000000007	0.0002488390000000004
95.37656910968106	0.0012420320000000008	0.0002460820000000004
95.68948590591191	0.0012526395000000007	0.00022167700000000036
96.00302506947747	0.0012595020000000007	0.00023497550000000034
96.31718453421011	0.0012634270000000008	0.00022653400000000035
96.63196223715103	0.0012650110000000008	0.0002442095000000004
96.94735611855009	0.0012794025000000008	0.0002468920000000003
97.26336412186602	0.001296664500000001	0.0002491145000000003
97.5799841937663	0.001328886000000001	0.00024314300000000032
97.89721428412713	0.0013480255000000007	0.00026953350000000036
98.21505234603357	0.0013942255000000008	0.00029746200000000034
98.53349633577938	0.0014273355000000007	0.0002899090000000003
98.85254421286712	0.0014553960000000007	0.00027637500000000036
99.1721939400081	0.0014645590000000007	0.0002952045000000003
99.49244348312241	0.0014790340000000008	0.0003002875000000004
99.81329081133897	0.0015206395000000009	0.0003115515000000003
100.13473389699536	0.0015666455000000008	0.00028589350000000034
100.45677071563803	0.001562083000000001	0.0002989145000000003
100.77939924602215	0.0015851280000000008	0.0003083850000000003
101.10261747011167	0.001616881000000001	0.0002966275000000003
101.42642337307932	0.0016395525000000009	0.00029931950000000026
101.75081494330658	0.0016696170000000008	0.0002990930000000003
102.07579017238375	0.001689062500000001	0.00031988950000000035
102.40134705510985	0.0017183055000000009	0.0003096765000000003
102.72748358949268	0.0017626200000000008	0.0003287935000000003
103.05419777674885	0.0018067435000000006	0.0003468445000000003
103.38148762130368	0.0018434810000000008	0.0003482920000000003
103.70935113079132	0.0018858490000000006	0.0003544430000000004
104.03778631605465	0.0018959375000000007	0.00036139100000000035
104.36679119114535	0.0019522895000000007	0.0003353270000000004
104.69636377332385	0.0019848195000000007	0.0003061290000000003
105.02650208305936	0.002017472500000001	0.00031744300000000037
105.35720414402988	0.002060563000000001	0.00032877950000000035
105.68846798312215	0.002105066000000001	0.0003286950000000004
106.02029163043167	0.002167490000000001	0.00033011900000000035
106.35267311926279	0.002172436500000001	0.0003437945000000003
106.6856104861285	0.0022210635000000007	0.00036536100000000035
107.01910177075071	0.002268095500000001	0.00037443250000000034
107.35314501606001	0.002310230500000001	0.0003732260000000004
107.68773826819573	0.002344524500000001	0.0003823085000000004
108.0228795765061	0.0024027345000000007	0.0003835010000000004
108.35856699354798	0.0024461990000000005	0.00040030050000000036
108.69479857508712	0.0025073820000000007	0.0004107715000000004
109.03157238009796	0.0025475125000000006	0.0004311920000000004
109.36888647076371	0.002595619000000001	0.0004231875000000004
109.70673891247642	0.0026527105000000006	0.0004048935000000004
110.04512777383687	0.002714036500000001	0.0004001920000000004
110.38405112665457	0.0027988945000000007	0.0003843435000000004
110.72350704594787	0.002856954000000001	0.0003977305000000004
111.06349360994389	0.002889895500000001	0.0004007625000000004
111.40400890007845	0.002961266500000001	0.00042174450000000043
111.74505100099621	0.003014832000000001	0.0004353170000000004
112.08661800055059	0.003071435000000001	0.0004203975000000004
112.42870798980374	0.003122187500000001	0.0004028805000000004
112.77131906302664	0.003176487000000001	0.00040295600000000043
113.11444931769898	0.0032759300000000007	0.0003821955000000005
113.45809685450928	0.003345392000000001	0.0003932990000000005
113.8022597773548	0.003416994000000001	0.00037054850000000045
114.14693619334157	0.0035136990000000008	0.00037169900000000045
114.4921242127844	0.003583225500000001	0.00037344650000000043
114.8378219492069	0.003641464000000001	0.00036433450000000045
115.18402751934136	0.003715890500000001	0.0003426830000000004
115.53073904312896	0.003777363500000001	0.0003248005000000005
115.87795464371953	0.003866824500000001	0.0003011510000000005
116.22567244747181	0.003953318000000001	0.00032241550000000044
116.57389058395319	0.0040273255000000015	0.00032475400000000045
116.92260718593985	0.004103540000000001	0.0003171420000000004
117.27182038941686	0.004169094000000001	0.0003352285000000004
117.62152833357787	0.004238357500000001	0.0003508670000000005
117.97172916082548	0.004336919000000001	0.0003631135000000005
118.32242101677093	0.004406929500000001	0.0003461005000000004
118.67360205023428	0.004514148000000001	0.0003478720000000005
119.02527041324441	0.004615588000000001	0.00035456300000000045
119.37742426103891	0.004749138000000001	0.0003549175000000005
119.73006175206416	0.004847755500000001	0.0003596485000000005
120.08318104797527	0.0049125785000000005	0.0003776935000000005
120.43678031363623	0.0050045065	0.00038320050000000043
120.79085771711968	0.005124441	0.00039382800000000047
121.1454114297071	0.005226391	0.00038633500000000045
121.50043962588873	0.005336737000000001	0.0004102310000000005
121.85594048336355	0.005445694500000001	0.00042505100000000045
122.21191218303937	0.0055431230000000005	0.0004420300000000005
122.56835290903274	0.0056807870000000005	0.00044153650000000046
122.92526084866896	0.005813350500000002	0.0004418015000000004
123.2826341924821	0.005954220500000001	0.00040359900000000047
123.64047113421509	0.006094962000000001	0.0003840050000000004
123.99876987081953	0.006208432000000002	0.00038746200000000047
124.3575286024558	0.006333044500000001	0.00037028300000000044
124.7167455324931	0.006495278000000001	0.0003502915000000004
125.07641886750937	0.006601244500000001	0.0003574780000000005
125.43654681729137	0.006737110000000001	0.00036335850000000043
125.79712759483454	0.0068556005000000005	0.0003496125000000004
126.15815941634318	0.006996937000000002	0.00036594950000000035
126.51964050123027	0.007121271500000001	0.00037850600000000035
126.88156907211767	0.007245528000000001	0.00038495450000000035
127.24394335483593	0.007417689500000001	0.00037478500000000036
127.60676157842443	0.007546764000000001	0.00034515050000000035
127.97002197513126	0.007681822500000001	0.0003536615000000003
128.33372278041327	0.0078257385	0.00036156650000000035
128.69786223293622	0.00795667	0.00032691600000000034
129.06243857457446	0.008101261500000002	0.00033522350000000033
129.42745005041124	0.008259231	0.0003351175000000003
129.7928949087385	0.0084071195	0.00034119450000000035
130.15877140105704	0.0085475405	0.00035908450000000035
130.52507778207632	0.008662679500000001	0.00037601600000000034
130.89181230971468	0.008812195000000002	0.00039475300000000035
131.25897324509916	0.008981116	0.00039747950000000034
131.62655885256558	0.009148007500000001	0.0004002785000000004
131.99456739965856	0.009305342500000001	0.0003744605000000004
132.36299715713147	0.009483707000000001	0.00036976450000000035
132.73184639894646	0.009631257	0.0003602695000000004
133.10111340227445	0.009787977	0.00036968400000000044
133.47079644749513	0.009923362	0.0003435220000000004
133.84089381819695	0.010089982	0.0003295130000000004
134.21140380117717	0.010274156999999999	0.0003302260000000004
134.58232468644175	0.010427892000000001	0.00034024950000000043
134.95365476720548	0.010616647	0.00037311850000000047
135.32539233989195	0.010794947000000001	0.00036212850000000047
135.69753570413343	0.010966532000000001	0.00035403750000000047
136.07008316277103	0.011173922000000001	0.0003666920000000005
136.44303302185457	0.011352932000000001	0.00035712400000000044
136.81638359064274	0.011553532000000002	0.0003590420000000005
137.1901331816029	0.011706947000000002	0.0003772410000000005
137.56428011041123	0.011889737000000001	0.0003685635000000005
137.93882269595272	0.012090607000000001	0.0003755970000000005
138.31375926032106	0.012249472	0.0003937045000000004
138.68908812881872	0.012427437000000001	0.0004138015000000005
139.06480762995696	0.012627352000000001	0.00042437300000000046
139.44091609545586	0.012801657000000001	0.0004391595000000005
139.81741186024416	0.012975152	0.0004364520000000005
140.19429326245944	0.013183102000000002	0.0004645305000000005
140.5715586434481	0.013380217000000002	0.00044883150000000045
140.9492063477652	0.013601502000000001	0.0004644710000000005
141.32723472317468	0.013789037000000002	0.00048062050000000046
141.70564212064914	0.013995117000000001	0.0004895575000000004
142.08442689437007	0.014200907000000002	0.00045460850000000045
142.46358740172764	0.014380137000000003	0.0004418440000000005
142.84312200332081	0.014540282000000002	0.0004444360000000004
143.22302906295738	0.014707187000000004	0.0004594165000000004
143.60330694765378	0.014873567000000002	0.0004573450000000004
143.98395402763538	0.015048922000000003	0.0004506355000000004
144.36496867633616	0.015222897000000003	0.0004418450000000004
144.74634927039904	0.015400332000000003	0.00041090950000000043
145.12809418967555	0.015545477000000002	0.00042476800000000044
145.5102018172261	0.015697137000000003	0.00041476600000000044
145.8926705393198	0.015893257	0.0003835910000000005
146.27549874543462	0.016093667000000002	0.0003703890000000005
146.6586848282572	0.016239282	0.0003701065000000005
147.04222718368305	0.016435802000000003	0.00037419450000000044
147.4261242108163	0.016600202	0.0003833100000000005
147.81037431197007	0.016744687	0.0003752405000000005
148.19497589266606	0.016913052000000005	0.00039287700000000046
148.57992736163482	0.017065732	0.00039575850000000046
148.9652271308157	0.017201672	0.00040085600000000043
149.35087361535673	0.017312397	0.0003866255000000004
149.73686523361482	0.017447252000000003	0.00043313400000000044
150.1232004071556	0.017598002	0.0004349720000000004
150.5098775607534	0.017752447000000005	0.00044286000000000043
150.89689512239147	0.017920192	0.0004387690000000004
151.28425152326173	0.018061602000000003	0.00045507700000000045
151.6719451977649	0.018209267	0.0004463070000000004
152.05997458351044	0.018336327000000003	0.00045339550000000043
152.4483381213166	0.018485282000000002	0.00047885600000000043
152.83703425521048	0.018654287000000006	0.0004519075000000004
153.2260614324278	0.018819122	0.00043659500000000045
153.61541810341316	0.018967202000000002	0.0004391610000000004
154.00510272181995	0.019049787000000002	0.0004436210000000005
154.39511374451018	0.019141697000000003	0.00044072700000000046
154.7854496315548	0.019232432	0.00043684400000000047
155.1761088462335	0.019346407000000003	0.00043525950000000046
155.56708985503468	0.019464827000000004	0.00043111000000000044
155.9583911276555	0.019572357000000002	0.00042263000000000044
156.35001113700196	0.019690112000000003	0.0004105680000000005
156.7419483591888	0.019810017000000003	0.0004111405000000005
157.13420127353953	0.019897697000000002	0.0004253360000000005
157.52676836258647	0.020002787	0.0003920360000000005
157.9196481120706	0.020057427000000003	0.00039709250000000054
158.31283901094184	0.020127707	0.00039021200000000057
158.70633955135872	0.020177982000000004	0.0003983580000000005
159.10014822868865	0.020248677000000003	0.0003914350000000006
159.49426354150776	0.020317337000000005	0.00041455500000000053
159.88868399160094	0.020381597	0.00042095400000000056
160.28340808396192	0.020436827000000005	0.00041162350000000056
160.6784343267931	0.020434352000000003	0.0004265495000000005
161.07376123150576	0.020420727000000003	0.0004356890000000005
161.46938731271985	0.020413867000000002	0.0004517505000000005
161.86531108826415	0.020474437	0.0004471090000000005
162.26153107917628	0.020522822000000003	0.0004428045000000004
162.65804580970243	0.020528127	0.00043582950000000043
163.05485380729777	0.020555607000000004	0.00041625400000000045
163.4519536026261	0.020557072000000003	0.0004251130000000004
163.84934372956008	0.020543422000000006	0.00042023600000000037
164.24702272518113	0.020482907	0.00043296300000000035
164.64498912977936	0.020450027000000003	0.00042898600000000034
165.04324148685376	0.020428552000000003	0.0004214290000000003
165.441778343112	0.020367427	0.0004222495000000003
165.8405982484706	0.020388597	0.0003930600000000003
166.23969975605482	0.020359227	0.0003849750000000003
166.63908142219864	0.020343992	0.0003903075000000004
167.03874180644488	0.020288192	0.00039634450000000036
167.43867947154513	0.020245382000000003	0.0003799240000000003
167.83889298345971	0.020181717000000002	0.0003693405000000003
168.23938091135773	0.020097472000000005	0.0003608295000000003
168.64014182761707	0.020033752000000002	0.0003657625000000003
169.04117430782443	0.019988572000000003	0.0003783715000000003
169.44247693077517	0.019943912	0.0003459855000000003
169.8440482784735	0.019837117	0.0003567330000000003
170.24588693613242	0.019761137	0.00034867550000000034
170.64799149217365	0.019702762000000002	0.0003746450000000004
171.05036053822766	0.019614222	0.0004009080000000004
171.45299266913383	0.019550362	0.00038870150000000036
171.85588648294015	0.019459977000000003	0.0003914045000000004
172.25904058090342	0.019371387000000004	0.0004021505000000004
172.66245356748928	0.019321087	0.00039793550000000036
173.06612405037214	0.019249107	0.0003987625000000004
173.47005064043503	0.019194707000000002	0.0004016585000000004
173.87423195176993	0.019079122000000004	0.0004177140000000004
174.27866660167751	0.018986667000000002	0.00043643700000000035
174.68335321066724	0.018878897000000002	0.0004308900000000004
175.0882904024573	0.018827132000000003	0.0004270295000000004
175.49347680397472	0.018747617	0.0004308560000000004
175.89891104535528	0.018649677000000003	0.0004337110000000004
176.30459175994343	0.018561422	0.0004423410000000004
176.71051758429257	0.018486832	0.0004463570000000004
177.11668715816478	0.018406412	0.0004375785000000004
177.52309912453094	0.018324977	0.00045075850000000044
177.92975212957057	0.018234572	0.0004260055000000004
178.3366448226721	0.018148597000000002	0.00044318400000000044
178.74377585643273	0.018021862000000003	0.00043199450000000044
179.15114388665842	0.017955822000000003	0.00041770550000000043
179.55874757236387	0.017848022000000005	0.00041149950000000045
179.96658557577248	0.017751587000000003	0.0003943655000000004
180.3746565623165	0.017676302000000005	0.00037852300000000046
180.7829592006371	0.017572472000000002	0.00037475850000000043
181.19149216258398	0.017491282000000004	0.0003715970000000004
181.60025412321568	0.017365697	0.0003914250000000004
182.00924376079956	0.017282352000000004	0.0003812440000000004
182.41845975681173	0.017183597000000002	0.0003756730000000004
182.8279007959371	0.017094897000000005	0.0003866205000000004
183.23756556606935	0.016932087000000002	0.0004058185000000004
183.64745275831078	0.016810907000000003	0.00038814450000000043
184.05756106697265	0.016698212	0.0003938370000000004
184.46788918957495	0.016617927	0.00038416600000000046
184.87843582684638	0.016500172	0.00037792050000000046
185.28919968272453	0.016409932000000002	0.00038622250000000047
185.70017946435559	0.016266712000000003	0.00040026550000000046
186.11137388209465	0.016177492	0.00042052550000000043
186.52278164950542	0.016078257000000002	0.0004122185000000005
186.9344014833607	0.015996957	0.00041131450000000047
187.3462321036417	0.015876827	0.0004110435000000005
187.75827223353863	0.015769452	0.0004136680000000005
188.17052059945036	0.015672316999999998	0.0004418730000000005
188.5829759309846	0.015598922000000001	0.0004555865000000005
188.99563696095774	0.015478047000000002	0.0004701250000000005
189.40850242539508	0.015406842000000002	0.00046492550000000053
189.82157106353057	0.015336012000000003	0.0004477110000000005
190.23484161780698	0.015241012000000002	0.0004618735000000005
190.64831283387582	0.015148727	0.0004667320000000004
191.06198346059745	0.015057027	0.0004278295000000005
191.47585225004093	0.015026707000000002	0.00039996600000000046
191.88991795748413	0.014969597000000001	0.0004229010000000005
192.30417934141354	0.014936527000000002	0.0004136085000000005
192.71863516352477	0.014863012000000002	0.0004247865000000005
193.1332841887218	0.014802327	0.0004311030000000005
193.54812518511767	0.014722682000000003	0.0004286625000000005
193.96315692403408	0.014630177000000001	0.0004293750000000005
194.3783781800014	0.014551962000000002	0.00042272000000000056
194.79378773075902	0.014483227000000001	0.00040995650000000044
195.2093843572549	0.014407727000000002	0.00042174350000000047
195.62516684364581	0.014334807000000001	0.00040689350000000046
196.04113397729736	0.014275262	0.00041973500000000045
196.4572845487838	0.014208862000000003	0.0004258935000000005
196.87361735188838	0.014145227000000003	0.00039648800000000045
197.29013118360285	0.014093312000000002	0.00037162200000000043
197.70682484412794	0.013982537000000003	0.00036767050000000045
198.123697136873	0.013924342000000003	0.0003453825000000004
198.5407468684562	0.013850562000000004	0.00033952400000000044
198.95797284870466	0.013770552000000004	0.00032170700000000045
199.375373890654	0.013676532000000003	0.0003449850000000004
199.79294881054872	0.013608982000000002	0.0003267355000000004
200.2106964278421	0.013509192000000003	0.00032810900000000036
200.62861556519618	0.013403092000000002	0.0003570940000000004
201.04670504848184	0.013334202000000003	0.00036245600000000037
201.46496370677866	0.013292837000000002	0.0003390485000000004
201.88339037237495	0.013225397000000003	0.00032767350000000034
202.30198388076786	0.013194202000000002	0.0003208480000000003
202.72074307066327	0.013148587000000003	0.00031887650000000033
203.139666783976	0.013022037000000004	0.0003293545000000004
203.55875386582932	0.012981672000000003	0.0003333625000000004
203.9780031645555	0.012931912000000002	0.00035267000000000035
204.39741353169563	0.012873017	0.00035465400000000036
204.81698382199926	0.012816357	0.0003506925000000004
205.2367128934252	0.012712277000000001	0.0003816845000000004
205.65659960714055	0.012653572000000002	0.0003818425000000004
206.07664282752143	0.012615787	0.00038666350000000037
206.49684142215273	0.012527757	0.0003969005000000004
206.91719426182797	0.012449387000000001	0.00040145250000000045
207.33770022054966	0.012398702000000001	0.00041435550000000043
207.75835817552894	0.012368832000000001	0.00039578250000000045
208.17916700718573	0.012332232000000002	0.0004307255000000004
208.60012559914867	0.012274397000000003	0.0004389810000000004
209.0212328382553	0.012222322	0.0004123850000000004
209.44248761455182	0.012150432000000003	0.0004149830000000004
209.86388882129336	0.012106677000000001	0.00043752450000000045
210.28543535494356	0.012054477000000003	0.0004480275000000004
210.7071261151751	0.011987137000000002	0.0004496060000000004
211.12896000486919	0.011914612000000002	0.0004596375000000004
